35.924029,139.911958
35.924071,139.912
35.924136,139.912066
35.924188,139.912126
35.924246,139.912203
35.924287,139.912289
35.924321,139.912381
35.924309,139.912401
35.924313,139.912431
35.924354,139.912427
35.92443,139.912445
35.924394,139.912417
35.924345,139.912381
35.9243,139.912328
35.92428,139.912273
35.924254,139.912205
35.924241,139.912175
35.924244,139.912171
35.924248,139.912163
